"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Evening workout 🏋️","10 Mar 2025, 22:31","10 Mar 2025, 23:27","","Triceps Rope Pushdown",0,"",5,"dropset",20.1,4,,,
"Evening workout 🏋️","10 Mar 2025, 22:31","10 Mar 2025, 23:27","","Triceps Rope Pushdown",0,"",6,"dropset",13.6,5,,,
"Evening workout 🏋️","10 Mar 2025, 22:31","10 Mar 2025, 23:27","","Seated Cable Row - V Grip (Cable)",1,"",0,"normal",59,11,,,
"Evening workout 🏋️","10 Mar 2025, 22:31","10 Mar 2025, 23:27","","Seated Cable Row - V Grip (Cable)",1,"",1,"normal",59,11,,,
"Evening workout 🏋️","10 Mar 2025, 22:31","10 Mar 2025, 23:27","","Seated Cable Row - V Grip (Cable)",1,"",2,"normal",54.4,14,,,
"Evening workout 🏋️","10 Mar 2025, 22:31","10 Mar 2025, 23:27","","Seated Cable Row - V Grip (Cable)",1,"",3,"normal",54.4,11,,,
"Evening workout 🏋️","10 Mar 2025, 22:31","10 Mar 2025, 23:27","","Seated Cable Row - V Grip (Cable)",1,"",4,"dropset",36,9,,,
"Evening workout 🏋️","10 Mar 2025, 22:31","10 Mar 2025, 23:27","","Triceps Extension (Cable)",1,"",0,"normal",22.6,12,,,
"Evening workout 🏋️","10 Mar 2025, 22:31","10 Mar 2025, 23:27","","Triceps Extension (Cable)",1,"",1,"normal",22.6,10,,,
"Evening workout 🏋️","10 Mar 2025, 22:31","10 Mar 2025, 23:27","","Triceps Extension (Cable)",1,"",2,"normal",22.6,10,,,
"Evening workout 🏋️","10 Mar 2025, 22:31","10 Mar 2025, 23:27","","Triceps Extension (Cable)",1,"",3,"normal",22.6,10,,,
"Evening workout 🏋️","10 Mar 2025, 22:31","10 Mar 2025, 23:27","","Triceps Extension (Cable)",1,"",4,"dropset",18.2,8,,,
"Evening workout 🏋️","10 Mar 2025, 22:31","10 Mar 2025, 23:27","","Overhead Press (Barbell)",,"",0,"warmup",20.41,8,,,
"Evening workout 🏋️","10 Mar 2025, 22:31","10 Mar 2025, 23:27","","Overhead Press (Barbell)",,"",1,"normal",34,10,,,
"Evening workout 🏋️","10 Mar 2025, 22:31","10 Mar 2025, 23:27","","Overhead Press (Barbell)",,"",2,"normal",34,8,,,
"Evening workout 🏋️","10 Mar 2025, 22:31","10 Mar 2025, 23:27","","Overhead Press (Barbell)",,"",3,"normal",29.5,14,,,
"Evening workout 🏋️","10 Mar 2025, 22:31","10 Mar 2025, 23:27","","Overhead Press (Barbell)",,"",4,"normal",29.5,9,,,
"Morning workout ☀️","9 Mar 2025, 14:46","9 Mar 2025, 15:53","","Bench Press (Barbell)",,"",0,"warmup",20.41,12,,,
"Morning workout ☀️","9 Mar 2025, 14:46","9 Mar 2025, 15:53","","Bench Press (Barbell)",,"",1,"warmup",61.23,4,,,
"Morning workout ☀️","9 Mar 2025, 14:46","9 Mar 2025, 15:53","","Bench Press (Barbell)",,"",2,"normal",79.38,9,,,
"Morning workout ☀️","9 Mar 2025, 14:46","9 Mar 2025, 15:53","","Bench Press (Barbell)",,"",3,"normal",77.11,8,,,
"Morning workout ☀️","9 Mar 2025, 14:46","9 Mar 2025, 15:53","","Bench Press (Barbell)",,"",4,"normal",74.84,8,,,
"Morning workout ☀️","9 Mar 2025, 14:46","9 Mar 2025, 15:53","","Bench Press (Barbell)",,"",5,"normal",72.57,8,,,
"Morning workout ☀️","9 Mar 2025, 14:46","9 Mar 2025, 15:53","","Preacher Curl (Barbell)",,"cmu gym tall bench",0,"warmup",15.42,8,,,
"Morning workout ☀️","9 Mar 2025, 14:46","9 Mar 2025, 15:53","","Preacher Curl (Barbell)",,"cmu gym tall bench",1,"normal",31.3,8,,,
"Morning workout ☀️","9 Mar 2025, 14:46","9 Mar 2025, 15:53","","Preacher Curl (Barbell)",,"cmu gym tall bench",2,"normal",31.3,8,,,
"Morning workout ☀️","9 Mar 2025, 14:46","9 Mar 2025, 15:53","","Preacher Curl (Barbell)",,"cmu gym tall bench",3,"normal",31.3,5,,,
"Morning workout ☀️","9 Mar 2025, 14:46","9 Mar 2025, 15:53","","Preacher Curl (Barbell)",,"cmu gym tall bench",4,"normal",29,9,,,
"Morning workout ☀️","9 Mar 2025, 14:46","9 Mar 2025, 15:53","","Preacher Curl (Barbell)",,"cmu gym tall bench",5,"normal",20,16,,,
"Morning workout ☀️","9 Mar 2025, 14:46","9 Mar 2025, 15:53","","Triceps Dip (Weighted)",,"",0,"normal",15,10,,,
"Morning workout ☀️","9 Mar 2025, 14:46","9 Mar 2025, 15:53","","Triceps Dip (Weighted)",,"",1,"normal",15,8,,,
"Morning workout ☀️","9 Mar 2025, 14:46","9 Mar 2025, 15:53","","Triceps Dip (Weighted)",,"",2,"normal",10,7,,,
"Morning workout ☀️","9 Mar 2025, 14:46","9 Mar 2025, 15:53","","Triceps Dip (Weighted)",,"",3,"normal",,10,,,
"Morning workout ☀️","9 Mar 2025, 14:46","9 Mar 2025, 15:53","","Hammer Curl (Dumbbell)",,"",0,"normal",18.14,12,,,
"Morning workout ☀️","9 Mar 2025, 14:46","9 Mar 2025, 15:53","","Hammer Curl (Dumbbell)",,"",1,"normal",22.68,12,,,
"Morning workout ☀️","9 Mar 2025, 14:46","9 Mar 2025, 15:53","","Hammer Curl (Dumbbell)",,"",2,"normal",22.68,12,,,
"Morning workout ☀️","9 Mar 2025, 14:46","9 Mar 2025, 15:53","","Hammer Curl (Dumbbell)",,"",3,"normal",20.41,13,,,
"Evening workout 🏋️","9 Mar 2025, 00:09","9 Mar 2025, 01:09","","Squat (Smith Machine)",,"was not fully recovered",0,"warmup",28.68,10,,,
"Evening workout 🏋️","9 Mar 2025, 00:09","9 Mar 2025, 01:09","","Squat (Smith Machine)",,"was not fully recovered",1,"warmup",46.8,6,,,
"Evening workout 🏋️","9 Mar 2025, 00:09","9 Mar 2025, 01:09","","Squat (Smith Machine)",,"was not fully recovered",2,"normal",83.56,9,,,
"Evening workout 🏋️","9 Mar 2025, 00:09","9 Mar 2025, 01:09","","Squat (Smith Machine)",,"was not fully recovered",3,"normal",80.84,8,,,
"Evening workout 🏋️","9 Mar 2025, 00:09","9 Mar 2025, 01:09","","Squat (Smith Machine)",,"was not fully recovered",4,"normal",78.57,7,,,
"Evening workout 🏋️","9 Mar 2025, 00:09","9 Mar 2025, 01:09","","Squat (Smith Machine)",,"was not fully recovered",5,"normal",74.5,10,,,
"Evening workout 🏋️","9 Mar 2025, 00:09","9 Mar 2025, 01:09","","Calf Press (Machine)",,"",0,"normal",72.57,16,,,
"Evening workout 🏋️","9 Mar 2025, 00:09","9 Mar 2025, 01:09","","Calf Press (Machine)",,"",1,"normal",72.57,16,,,
"Evening workout 🏋️","9 Mar 2025, 00:09","9 Mar 2025, 01:09","","Calf Press (Machine)",,"",2,"normal",72.57,16,,,
"Evening workout 🏋️","9 Mar 2025, 00:09","9 Mar 2025, 01:09","","Calf Press (Machine)",,"",3,"normal",72.57,16,,,
"Evening workout 🏋️","9 Mar 2025, 00:09","9 Mar 2025, 01:09","","Lying Leg Curl (Machine)",0,"",0,"normal",13.6,10,,,
"Evening workout 🏋️","9 Mar 2025, 00:09","9 Mar 2025, 01:09","","Lying Leg Curl (Machine)",0,"",1,"normal",13.6,10,,,
"Evening workout 🏋️","9 Mar 2025, 00:09","9 Mar 2025, 01:09","","Lying Leg Curl (Machine)",0,"",2,"normal",13.6,8,,,
"Evening workout 🏋️","9 Mar 2025, 00:09","9 Mar 2025, 01:09","","Lying Leg Curl (Machine)",0,"",3,"dropset",11.3,2,,,
"Evening workout 🏋️","9 Mar 2025, 00:09","9 Mar 2025, 01:09","","Lying Leg Curl (Machine)",0,"",4,"normal",11.3,10,,,
"Evening workout 🏋️","9 Mar 2025, 00:09","9 Mar 2025, 01:09","","Seated Palms Up Wrist Curl",0,"",0,"normal",18.14,20,,,
"Evening workout 🏋️","9 Mar 2025, 00:09","9 Mar 2025, 01:09","","Seated Palms Up Wrist Curl",0,"",1,"normal",18.14,20,,,
"Evening workout 🏋️","9 Mar 2025, 00:09","9 Mar 2025, 01:09","","Seated Palms Up Wrist Curl",0,"",2,"normal",18.14,20,,,
"Evening workout 🏋️","9 Mar 2025, 00:09","9 Mar 2025, 01:09","","Seated Palms Up Wrist Curl",0,"",3,"normal",18.14,22,,,
"Afternoon workout 💪","7 Mar 2025, 22:49","7 Mar 2025, 23:41","","Overhead Press (Barbell)",,"",0,"warmup",20.41,10,,,
"Afternoon workout 💪","7 Mar 2025, 22:49","7 Mar 2025, 23:41","","Overhead Press (Barbell)",,"",1,"normal",38.56,10,,,
"Afternoon workout 💪","7 Mar 2025, 22:49","7 Mar 2025, 23:41","","Overhead Press (Barbell)",,"",2,"normal",38.56,9,,,
"Afternoon workout 💪","7 Mar 2025, 22:49","7 Mar 2025, 23:41","","Overhead Press (Barbell)",,"",3,"normal",34,10,,,
"Afternoon workout 💪","7 Mar 2025, 22:49","7 Mar 2025, 23:41","","Overhead Press (Barbell)",,"",4,"normal",34,9,,,
"Afternoon workout 💪","7 Mar 2025, 22:49","7 Mar 2025, 23:41","","Crunch (Machine)",,"",0,"normal",54.43,12,,,
"Afternoon workout 💪","7 Mar 2025, 22:49","7 Mar 2025, 23:41","","Crunch (Machine)",,"",1,"normal",54.43,12,,,
"Afternoon workout 💪","7 Mar 2025, 22:49","7 Mar 2025, 23:41","","Crunch (Machine)",,"",2,"normal",54.43,12,,,
"Afternoon workout 💪","7 Mar 2025, 22:49","7 Mar 2025, 23:41","","Crunch (Machine)",,"",3,"normal",54.43,13,,,
"Afternoon workout 💪","7 Mar 2025, 22:49","7 Mar 2025, 23:41","","Rear Delt Reverse Fly (Cable)",,"",0,"normal",9.5,10,,,
"Afternoon workout 💪","7 Mar 2025, 22:49","7 Mar 2025, 23:41","","Rear Delt Reverse Fly (Cable)",,"",1,"normal",9.5,10,,,
"Afternoon workout 💪","7 Mar 2025, 22:49","7 Mar 2025, 23:41","","Rear Delt Reverse Fly (Cable)",,"",2,"normal",11.34,10,,,
"Afternoon workout 💪","7 Mar 2025, 22:49","7 Mar 2025, 23:41","","Rear Delt Reverse Fly (Cable)",,"",3,"dropset",11.34,5,,,
"Afternoon workout 💪","7 Mar 2025, 22:49","7 Mar 2025, 23:41","","Bench Press (Barbell)",,"",0,"warmup",61.23,6,,,
"Afternoon workout 💪","7 Mar 2025, 22:49","7 Mar 2025, 23:41","","Bench Press (Barbell)",,"",1,"normal",93,1,,,
"Evening workout 🏋️","7 Mar 2025, 01:22","7 Mar 2025, 02:18","","Pull Up (Assisted)",0,"",0,"warmup",22.7,6,,,
"Evening workout 🏋️","7 Mar 2025, 01:22","7 Mar 2025, 02:18","","Pull Up (Assisted)",0,"",1,"normal",,10,,,
"Evening workout 🏋️","7 Mar 2025, 01:22","7 Mar 2025, 02:18","","Pull Up (Assisted)",0,"",2,"normal",,10,,,
"Evening workout 🏋️","7 Mar 2025, 01:22","7 Mar 2025, 02:18","","Pull Up (Assisted)",0,"",3,"normal",,9,,,
"Evening workout 🏋️","7 Mar 2025, 01:22","7 Mar 2025, 02:18","","Pull Up (Assisted)",0,"",4,"normal",,8,,,
"Evening workout 🏋️","7 Mar 2025, 01:22","7 Mar 2025, 02:18","","Pull Up (Assisted)",0,"",5,"normal",13.6,12,,,
"Evening workout 🏋️","7 Mar 2025, 01:22","7 Mar 2025, 02:18","","Triceps Rope Pushdown",0,"myoreps",0,"warmup",18.1,10,,,
"Evening workout 🏋️","7 Mar 2025, 01:22","7 Mar 2025, 02:18","","Triceps Rope Pushdown",0,"myoreps",1,"normal",38.6,10,,,
"Evening workout 🏋️","7 Mar 2025, 01:22","7 Mar 2025, 02:18","","Triceps Rope Pushdown",0,"myoreps",2,"normal",38.6,10,,,
"Evening workout 🏋️","7 Mar 2025, 01:22","7 Mar 2025, 02:18","","Triceps Rope Pushdown",0,"myoreps",3,"normal",38.6,10,,,
"Evening workout 🏋️","7 Mar 2025, 01:22","7 Mar 2025, 02:18","","Triceps Rope Pushdown",0,"myoreps",4,"normal",38.6,8,,,
"Evening workout 🏋️","7 Mar 2025, 01:22","7 Mar 2025, 02:18","","Triceps Rope Pushdown",0,"myoreps",5,"normal",24.9,14,,,
"Evening workout 🏋️","7 Mar 2025, 01:22","7 Mar 2025, 02:18","","Seated Cable Row - V Grip (Cable)",1,"",0,"normal",59,12,,,
"Evening workout 🏋️","7 Mar 2025, 01:22","7 Mar 2025, 02:18","","Seated Cable Row - V Grip (Cable)",1,"",1,"normal",56.93,12,,,
"Evening workout 🏋️","7 Mar 2025, 01:22","7 Mar 2025, 02:18","","Seated Cable Row - V Grip (Cable)",1,"",2,"normal",56.93,12,,,
"Evening workout 🏋️","7 Mar 2025, 01:22","7 Mar 2025, 02:18","","Seated Cable Row - V Grip (Cable)",1,"",3,"normal",54.4,13,,,
"Evening workout 🏋️","7 Mar 2025, 01:22","7 Mar 2025, 02:18","","Seated Cable Row - V Grip (Cable)",1,"",4,"normal",40.8,20,,,
"Evening workout 🏋️","7 Mar 2025, 01:22","7 Mar 2025, 02:18","","Triceps Extension (Cable)",1,"",0,"normal",27.2,7,,,
"Evening workout 🏋️","7 Mar 2025, 01:22","7 Mar 2025, 02:18","","Triceps Extension (Cable)",1,"",1,"normal",22.6,10,,,
"Evening workout 🏋️","7 Mar 2025, 01:22","7 Mar 2025, 02:18","","Triceps Extension (Cable)",1,"",2,"normal",22.6,14,,,
"Evening workout 🏋️","7 Mar 2025, 01:22","7 Mar 2025, 02:18","","Triceps Extension (Cable)",1,"",3,"normal",22.6,13,,,
"Evening workout 🏋️","7 Mar 2025, 01:22","7 Mar 2025, 02:18","","Triceps Extension (Cable)",1,"",4,"dropset",13.6,3,,,
"Evening workout 🏋️","6 Mar 2025, 00:17","6 Mar 2025, 01:29","","Bench Press (Smith Machine)",,"",0,"warmup",28,12,,,
"Evening workout 🏋️","6 Mar 2025, 00:17","6 Mar 2025, 01:29","","Bench Press (Smith Machine)",,"",1,"warmup",46.8,6,,,
"Evening workout 🏋️","6 Mar 2025, 00:17","6 Mar 2025, 01:29","","Bench Press (Smith Machine)",,"",2,"normal",80.84,9,,,
"Evening workout 🏋️","6 Mar 2025, 00:17","6 Mar 2025, 01:29","","Bench Press (Smith Machine)",,"",3,"normal",78.57,8,,,
"Evening workout 🏋️","6 Mar 2025, 00:17","6 Mar 2025, 01:29","","Bench Press (Smith Machine)",,"",4,"normal",70.76,6,,,
"Evening workout 🏋️","6 Mar 2025, 00:17","6 Mar 2025, 01:29","","Bench Press (Smith Machine)",,"",5,"normal",60.88,11,,,
"Evening workout 🏋️","6 Mar 2025, 00:17","6 Mar 2025, 01:29","","Preacher Curl (Barbell)",,"",0,"warmup",18,10,,,
"Evening workout 🏋️","6 Mar 2025, 00:17","6 Mar 2025, 01:29","","Preacher Curl (Barbell)",,"",1,"normal",31.68,8,,,
"Evening workout 🏋️","6 Mar 2025, 00:17","6 Mar 2025, 01:29","","Preacher Curl (Barbell)",,"",2,"normal",31.68,8,,,
"Evening workout 🏋️","6 Mar 2025, 00:17","6 Mar 2025, 01:29","","Preacher Curl (Barbell)",,"",3,"normal",31.68,8,,,
"Evening workout 🏋️","6 Mar 2025, 00:17","6 Mar 2025, 01:29","","Preacher Curl (Barbell)",,"",4,"normal",31.68,8,,,
"Evening workout 🏋️","6 Mar 2025, 00:17","6 Mar 2025, 01:29","","EZ Bar Biceps Curl",,"",0,"dropset",31.68,3,,,
"Evening workout 🏋️","6 Mar 2025, 00:17","6 Mar 2025, 01:29","","Chest Dip (Weighted)",,"",0,"normal",13.61,10,,,
"Evening workout 🏋️","6 Mar 2025, 00:17","6 Mar 2025, 01:29","","Chest Dip (Weighted)",,"",1,"normal",13.61,8,,,
"Evening workout 🏋️","6 Mar 2025, 00:17","6 Mar 2025, 01:29","","Chest Dip (Weighted)",,"",2,"normal",11.34,7,,,
"Evening workout 🏋️","6 Mar 2025, 00:17","6 Mar 2025, 01:29","","Chest Dip (Weighted)",,"",3,"normal",,10,,,
"Evening workout 🏋️","6 Mar 2025, 00:17","6 Mar 2025, 01:29","","Seated Incline Curl (Dumbbell)",,"",0,"normal",27.22,9,,,
"Evening workout 🏋️","6 Mar 2025, 00:17","6 Mar 2025, 01:29","","Seated Incline Curl (Dumbbell)",,"",1,"normal",22.68,10,,,
"Evening workout 🏋️","6 Mar 2025, 00:17","6 Mar 2025, 01:29","","Seated Incline Curl (Dumbbell)",,"",2,"normal",22.68,8,,,
"Evening workout 🏋️","6 Mar 2025, 00:17","6 Mar 2025, 01:29","","Seated Incline Curl (Dumbbell)",,"",3,"normal",18.14,14,,,
"Evening workout 🏋️","5 Mar 2025, 00:51","5 Mar 2025, 01:45","","Walking",,"",0,"normal",,,1,720,
"Evening workout 🏋️","5 Mar 2025, 00:51","5 Mar 2025, 01:45","","Squat (Smith Machine)",,"",0,"warmup",28.68,8,,,
"Evening workout 🏋️","5 Mar 2025, 00:51","5 Mar 2025, 01:45","","Squat (Smith Machine)",,"",1,"warmup",46.8,6,,,
"Evening workout 🏋️","5 Mar 2025, 00:51","5 Mar 2025, 01:45","","Squat (Smith Machine)",,"",2,"normal",83.56,8,,,
"Evening workout 🏋️","5 Mar 2025, 00:51","5 Mar 2025, 01:45","","Squat (Smith Machine)",,"",3,"normal",80.84,8,,,
"Evening workout 🏋️","5 Mar 2025, 00:51","5 Mar 2025, 01:45","","Squat (Smith Machine)",,"",4,"normal",78.57,10,,,
"Evening workout 🏋️","5 Mar 2025, 00:51","5 Mar 2025, 01:45","","Squat (Smith Machine)",,"",5,"normal",76.76,11,,,10
"Evening workout 🏋️","5 Mar 2025, 00:51","5 Mar 2025, 01:45","","Calf Press (Machine)",0,"",0,"normal",72.57,20,,,
"Evening workout 🏋️","5 Mar 2025, 00:51","5 Mar 2025, 01:45","","Calf Press (Machine)",0,"",1,"normal",72.57,16,,,
"Evening workout 🏋️","5 Mar 2025, 00:51","5 Mar 2025, 01:45","","Calf Press (Machine)",0,"",2,"normal",72.57,16,,,
"Evening workout 🏋️","5 Mar 2025, 00:51","5 Mar 2025, 01:45","","Calf Press (Machine)",0,"",3,"normal",72.57,22,,,
"Evening workout 🏋️","5 Mar 2025, 00:51","5 Mar 2025, 01:45","","Lying Leg Curl (Machine)",0,"",0,"normal",13.6,10,,,
"Evening workout 🏋️","5 Mar 2025, 00:51","5 Mar 2025, 01:45","","Lying Leg Curl (Machine)",0,"",1,"normal",13.6,10,,,
"Evening workout 🏋️","5 Mar 2025, 00:51","5 Mar 2025, 01:45","","Lying Leg Curl (Machine)",0,"",2,"normal",13.6,10,,,
"Evening workout 🏋️","5 Mar 2025, 00:51","5 Mar 2025, 01:45","","Lying Leg Curl (Machine)",0,"",3,"normal",13.6,5,,,
"Evening workout 🏋️","5 Mar 2025, 00:51","5 Mar 2025, 01:45","","Lying Leg Curl (Machine)",0,"",4,"dropset",11.3,5,,,
"Evening workout 🏋️","3 Mar 2025, 01:43","3 Mar 2025, 02:47","","Pull Up (Assisted)",1,"",0,"warmup",22.7,8,,,
"Evening workout 🏋️","3 Mar 2025, 01:43","3 Mar 2025, 02:47","","Pull Up (Assisted)",1,"",1,"normal",,10,,,
"Evening workout 🏋️","3 Mar 2025, 01:43","3 Mar 2025, 02:47","","Pull Up (Assisted)",1,"",2,"normal",,9,,,
"Evening workout 🏋️","3 Mar 2025, 01:43","3 Mar 2025, 02:47","","Pull Up (Assisted)",1,"",3,"normal",,7,,,
"Evening workout 🏋️","3 Mar 2025, 01:43","3 Mar 2025, 02:47","","Pull Up (Assisted)",1,"",4,"normal",,6,,,
"Evening workout 🏋️","3 Mar 2025, 01:43","3 Mar 2025, 02:47","","Pull Up (Assisted)",1,"",5,"normal",22.7,14,,,
"Evening workout 🏋️","3 Mar 2025, 01:43","3 Mar 2025, 02:47","","Triceps Rope Pushdown",1,"",0,"warmup",20.8,8,,,
"Evening workout 🏋️","3 Mar 2025, 01:43","3 Mar 2025, 02:47","","Triceps Rope Pushdown",1,"",1,"normal",38.6,10,,,
"Evening workout 🏋️","3 Mar 2025, 01:43","3 Mar 2025, 02:47","","Triceps Rope Pushdown",1,"",2,"normal",38.6,9,,,
"Evening workout 🏋️","3 Mar 2025, 01:43","3 Mar 2025, 02:47","","Triceps Rope Pushdown",1,"",3,"normal",38.6,9,,,
"Evening workout 🏋️","3 Mar 2025, 01:43","3 Mar 2025, 02:47","","Triceps Rope Pushdown",1,"",4,"normal",38.6,6,,,
"Evening workout 🏋️","3 Mar 2025, 01:43","3 Mar 2025, 02:47","","Triceps Rope Pushdown",1,"",5,"dropset",22.7,4,,,
"Evening workout 🏋️","3 Mar 2025, 01:43","3 Mar 2025, 02:47","","Triceps Extension (Cable)",0,"",0,"normal",27.2,8,,,
"Evening workout 🏋️","3 Mar 2025, 01:43","3 Mar 2025, 02:47","","Triceps Extension (Cable)",0,"",1,"normal",22.6,10,,,
"Evening workout 🏋️","3 Mar 2025, 01:43","3 Mar 2025, 02:47","","Triceps Extension (Cable)",0,"",2,"normal",24.94,10,,,
"Evening workout 🏋️","3 Mar 2025, 01:43","3 Mar 2025, 02:47","","Triceps Extension (Cable)",0,"",3,"normal",24.96,10,,,
"Evening workout 🏋️","3 Mar 2025, 01:43","3 Mar 2025, 02:47","","Triceps Extension (Cable)",0,"",4,"normal",22.6,11,,,
"Evening workout 🏋️","3 Mar 2025, 01:43","3 Mar 2025, 02:47","","Triceps Extension (Cable)",0,"",5,"dropset",13.6,3,,,
"Evening workout 🏋️","3 Mar 2025, 01:43","3 Mar 2025, 02:47","","Seated Cable Row - V Grip (Cable)",0,"",0,"normal",59,12,,,
"Evening workout 🏋️","3 Mar 2025, 01:43","3 Mar 2025, 02:47","","Seated Cable Row - V Grip (Cable)",0,"",1,"normal",59,11,,,
"Evening workout 🏋️","3 Mar 2025, 01:43","3 Mar 2025, 02:47","","Seated Cable Row - V Grip (Cable)",0,"",2,"normal",54.4,12,,,
"Evening workout 🏋️","3 Mar 2025, 01:43","3 Mar 2025, 02:47","","Seated Cable Row - V Grip (Cable)",0,"",3,"normal",54.4,14,,,
"Evening workout 🏋️","3 Mar 2025, 01:43","3 Mar 2025, 02:47","","Seated Overhead Press (Barbell)",2,"smith machine",0,"normal",37.75,10,,,
"Evening workout 🏋️","3 Mar 2025, 01:43","3 Mar 2025, 02:47","","Seated Overhead Press (Barbell)",2,"smith machine",1,"normal",37.75,10,,,
"Evening workout 🏋️","3 Mar 2025, 01:43","3 Mar 2025, 02:47","","Seated Overhead Press (Barbell)",2,"smith machine",2,"normal",37.75,10,,,
"Evening workout 🏋️","3 Mar 2025, 01:43","3 Mar 2025, 02:47","","Seated Overhead Press (Barbell)",2,"smith machine",3,"normal",37.75,14,,,
"Evening workout 🏋️","3 Mar 2025, 01:43","3 Mar 2025, 02:47","","Seated Palms Up Wrist Curl",2,"",0,"normal",18.14,20,,,
"Evening workout 🏋️","3 Mar 2025, 01:43","3 Mar 2025, 02:47","","Seated Palms Up Wrist Curl",2,"",1,"normal",18.14,18,,,
"Evening workout 🏋️","3 Mar 2025, 01:43","3 Mar 2025, 02:47","","Seated Palms Up Wrist Curl",2,"",2,"normal",18.14,12,,,
"Morning workout ☀️","25 Feb 2025, 12:59","25 Feb 2025, 14:26","","Bench Press (Barbell)",,"",0,"warmup",20.4,12,,,
"Morning workout ☀️","25 Feb 2025, 12:59","25 Feb 2025, 14:26","","Bench Press (Barbell)",,"",1,"warmup",46.9,6,,,
"Morning workout ☀️","25 Feb 2025, 12:59","25 Feb 2025, 14:26","","Bench Press (Barbell)",,"",2,"normal",79.38,8,,,
"Morning workout ☀️","25 Feb 2025, 12:59","25 Feb 2025, 14:26","","Bench Press (Barbell)",,"",3,"normal",77.11,8,,,
"Morning workout ☀️","25 Feb 2025, 12:59","25 Feb 2025, 14:26","","Bench Press (Barbell)",,"",4,"normal",74.84,6,,,
"Morning workout ☀️","25 Feb 2025, 12:59","25 Feb 2025, 14:26","","Bench Press (Barbell)",,"",5,"normal",61.23,11,,,
"Morning workout ☀️","25 Feb 2025, 12:59","25 Feb 2025, 14:26","","Incline Bench Press (Barbell)",,"",0,"normal",52,10,,,
"Morning workout ☀️","25 Feb 2025, 12:59","25 Feb 2025, 14:26","","Preacher Curl (Barbell)",,"",0,"warmup",15.42,10,,,
"Morning workout ☀️","25 Feb 2025, 12:59","25 Feb 2025, 14:26","","Preacher Curl (Barbell)",,"",1,"normal",29,8,,,
"Morning workout ☀️","25 Feb 2025, 12:59","25 Feb 2025, 14:26","","Preacher Curl (Barbell)",,"",2,"normal",29,8,,,
"Morning workout ☀️","25 Feb 2025, 12:59","25 Feb 2025, 14:26","","Preacher Curl (Barbell)",,"",3,"normal",29,8,,,
"Morning workout ☀️","25 Feb 2025, 12:59","25 Feb 2025, 14:26","","Preacher Curl (Barbell)",,"",4,"normal",29,9,,,
"Morning workout ☀️","25 Feb 2025, 12:59","25 Feb 2025, 14:26","","Preacher Curl (Barbell)",,"",5,"normal",20,24,,,
"Morning workout ☀️","25 Feb 2025, 12:59","25 Feb 2025, 14:26","","Chest Press (Machine)",,"",0,"normal",43,10,,,
"Morning workout ☀️","25 Feb 2025, 12:59","25 Feb 2025, 14:26","","Chest Press (Machine)",,"",1,"normal",43,10,,,
"Morning workout ☀️","25 Feb 2025, 12:59","25 Feb 2025, 14:26","","Chest Press (Machine)",,"",2,"normal",43,10,,,
"Morning workout ☀️","25 Feb 2025, 12:59","25 Feb 2025, 14:26","","Chest Press (Machine)",,"",3,"normal",43,14,,,
"Morning workout ☀️","25 Feb 2025, 12:59","25 Feb 2025, 14:26","","Chin Up (Assisted)",,"",0,"normal",,10,,,
